experiment,experiment_description,metric_focus,scenario,dataset,partition,dirichlet_alpha,model,train_size,test_size,num_clients,malicious_clients,global_rounds,local_epochs,attack,attack_scale,poison_fraction,trigger_pattern,trigger_position,public_source,public_fraction,method,clean_acc,clean_loss,asr,runtime_sec,method_note,history_storage_mb,fedrecover_warmup_rounds,fedrecover_requested_warmup_rounds,fedrecover_warmup_adjusted_to_satisfy_Tw_gt_s,fedrecover_correction_period,fedrecover_final_tuning_rounds,fedrecover_requested_final_tuning_rounds,fedrecover_lbfgs_buffer_size,fedrecover_tau,fedrecover_tolerance_rate,fedrecover_update_convention,exact_rounds,estimated_rounds,periodic_rounds,final_tuning_rounds,exact_client_updates,estimated_client_updates,abnormality_fixes,fallback_exact_updates,train_from_scratch_client_updates,average_cost_saving_percentage,crab_adaptive_rollback_round,crab_sensitivity_threshold,crab_cumulative_sensitivity,crab_cumulative_retained_norm,crab_sensitivity_considered_rounds,crab_rollback_policy,selected_rounds,selected_round_ids,used_clients,skipped_rounds,calibration_rounds,selected_clients_by_round,remaining_selected_clients_by_round,crab_windows,crab_num_windows,crab_train_loss_first,crab_train_loss_last,crab_select_round_ratio,crab_select_client_ratio,crab_loss_drop_alpha,crab_removed_client_source,crab_removed_clients,crab_recovery_mode,fedup_rate_limit_rounds,fedup_last_unlearning_round,fedup_detection_round,fedup_rate_limit_allowed,fedup_reference_history_index,fedup_reference_round,fedup_local_model_source,fedup_update_convention,fedup_similarity,fedup_similarity_z,fedup_similarity_source,fedup_p_min,fedup_p_max,fedup_gamma,fedup_detection_source,fedup_remaining_source,fedup_global_before_source,fedup_detected_unlearn_clients,fedup_remaining_clients,fedup_unlearn_last_round,fedup_remaining_last_round,fedup_benign_majority_assumption_ok,pruned_params,prunable_params,total_params,prune_ratio,fedup_prune_policy,fedup_layer_pruned,fedup_recovery_rounds,fedup_recovery_round_bound,fedup_recovery_round_policy,fedup_recovery_optimizer,fedup_recovery_lr,fedup_recovery_local_epochs,fedup_last_round_storage_bytes,fedup_last_round_storage_mb,detected_malicious,fedsweep_true_malicious,fedsweep_precision,fedsweep_recall,fedsweep_true_positive,fedsweep_false_positive,fedsweep_false_negative,fedsweep_entropies,fedsweep_entropy_norm,fedsweep_clusters,fedsweep_updated_credit,fedsweep_trigger_loss,fedsweep_trigger_ce,fedsweep_trigger_reg,fedsweep_trigger_l1_norm,fedsweep_trigger_tv_loss,fedsweep_trigger_delta_mean,fedsweep_trigger_delta_max,fedsweep_trigger_active_pixels,fedsweep_trigger_generator,fedsweep_trigger_position,fedsweep_credit_usage,fedsweep_trigger_success,fedsweep_unlearned_clients,fedsweep_unlearn_epochs,fedsweep_unlearn_lr,fedsweep_feature_weight,fedsweep_clean_weight,fedsweep_reference_history_index,fedsweep_defense_round,fedsweep_reference_round,fedsweep_reference_clients,fedsweep_local_model_source,fedsweep_paper_faithful_step4_loader,unlearning_backdoor_step1,unlearning_backdoor_step2,unlearning_backdoor_alpha,unlearning_backdoor_temperature,unlearning_backdoor_kd_epochs,unlearning_backdoor_kd_lr,unlearning_backdoor_optimizer,unlearning_backdoor_public_batches,unlearning_backdoor_kd_mean_loss,unlearning_backdoor_kd_mean_kl,unlearning_backdoor_kd_mean_ce,ul_subtract_clean_acc,ul_subtract_clean_loss,ul_subtract_asr,removed_clients,removed_client_source,aggregation_warning,removed_update_count,attacker_participating_rounds,sum_removed_update_norms,removed_norm,stored_client_summaries,removed_norm_client_0,removed_norm_client_1,removed_norm_client_2,removed_norm_client_3,fast_unlearning_order,fast_weighted_contribution,fast_over_unlearning_tolerance,fast_accepted_rounds,fast_considered_rounds,fast_stopped_early,fast_stop_round,fast_removed_norm,fast_benchmark_acc_before_extra,fast_benchmark_loss_before_extra,fast_step_trace,fast_target_clients,fast_target_client_source,fast_extra_epochs,fast_extra_lr,fast_extra_optimizer,true_malicious,mcc_detection_precision,mcc_detection_recall,mcc_detection_tp,mcc_detection_fp,mcc_detection_fn,mcc_detection_policy,mcc_detection_scores,mcc_initial_K,mcc_final_K,mcc_tau,mcc_per_client_K,mcc_noise_std,mcc_alpha,mcc_regularization_scale,mcc_regularization_mode,mcc_unlearn_rounds_run,mcc_unlearn_rounds_max,mcc_stopped_by_tau,mcc_stop_round,mcc_benign_clients_used,mcc_contribution_init,mcc_contribution_removed_norm,mcc_contribution_removed_updates,mcc_K_trace,mcc_round_trace
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",mnist_dirichlet_alpha1_backdoor_square,mnist,dirichlet,1.0,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.9746666666666667,0.0770546677907308,0.003652300949598247,106.85359159999643,,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",mnist_dirichlet_alpha1_backdoor_square,mnist,dirichlet,1.0,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.972,0.08666239166259766,0.002191380569758948,66.08964469999773,fedrecover_paper_faithful_lbfgs_warmup_periodic_abnormality_final_tuning,484.6160888671875,20,20,False,10,6,6,2,1.379271388053894,1e-06,delta,29,31,3,6,474,496,10,0,960,50.62499999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",mnist_dirichlet_alpha1_backdoor_square,mnist,dirichlet,1.0,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Crab,0.966,0.11270968882242839,0.5566106647187729,79.89844200000516,official_crab_selection_adaptive_rollback_norm_calibrated_update_recovery,484.6160888671875,,,,,,,,,,,,,,,,,,,,,11,0.05,1.077061946503818,9.252311997115612,33,latest_round_under_cumulative_beta_bound,33,"0,2,3,4,5,6,7,9,11,13,15,18,20,21,24,25,28,29,32,34,35,36,42,43,44,45,47,48,49,53,55,56,57",304,8,25,"11:17,9,19,6,18,4,12,7,11,13,8,14,5,15;13:17,9,19,18,13,7,4,6,11,5,12,15,2,8;15:9,17,6,19,12,11,18,7,13,4,0,8,10,15;18:5,18,8,16,19,11,6,17,9,7,12,4,1,15;20:5,14,8,11,10,1,9,19,7,4,3,6,13,16;21:17,12,18,19,14,6,7,2,13,0,4,9,15,16;24:5,19,4,8,16,17,7,9,12,14,15,18,13,11;25:5,11,15,18,17,6,19,12,9,10,1,13,4,0;28:11,6,9,18,10,8,7,17,4,14,12,13,19,1;29:5,18,4,12,6,7,16,9,8,19,17,15,11,3;32:4,19,11,9,18,0,6,7,13,2,17,5,14,1;34:5,9,19,17,4,13,6,11,0,7,15,18,2,12;35:18,5,19,6,9,8,12,10,15,17,2,14,1,4;36:5,7,14,9,19,16,6,15,17,0,2,12,8,18;42:9,6,18,19,13,17,8,1,5,2,11,15,0,12;43:5,7,1,4,8,3,14,13,17,6,10,9,11,0;44:5,14,2,0,9,19,16,1,12,17,18,4,8,11;45:12,7,9,13,17,18,10,11,19,1,0,6,5,8;47:7,19,6,17,18,13,9,0,10,11,8,4,5,12;48:5,11,9,19,17,2,7,4,16,0,14,8,18,6;49:0,12,1,4,6,19,3,10,17,9,8,5,14,11;53:9,1,4,8,19,12,6,0,7,18,16,17,11,15;55:19,6,0,9,12,8,10,5,17,1,4,7,11,14;56:5,13,14,1,4,2,19,17,6,7,0,11,8,9;57:9,15,12,18,16,7,11,4,3,8,14,17,2,6","11:17,9,19,6,18,4,12,7,11,13,8,14,5,15;13:17,9,19,18,13,7,4,6,11,5,12,15,8;15:9,17,6,19,12,11,18,7,13,4,8,10,15;18:5,18,8,16,19,11,6,17,9,7,12,4,15;20:5,14,8,11,10,9,19,7,4,6,13,16;21:17,12,18,19,14,6,7,13,4,9,15,16;24:5,19,4,8,16,17,7,9,12,14,15,18,13,11;25:5,11,15,18,17,6,19,12,9,10,13,4;28:11,6,9,18,10,8,7,17,4,14,12,13,19;29:5,18,4,12,6,7,16,9,8,19,17,15,11;32:4,19,11,9,18,6,7,13,17,5,14;34:5,9,19,17,4,13,6,11,7,15,18,12;35:18,5,19,6,9,8,12,10,15,17,14,4;36:5,7,14,9,19,16,6,15,17,12,8,18;42:9,6,18,19,13,17,8,5,11,15,12;43:5,7,4,8,14,13,17,6,10,9,11;44:5,14,9,19,16,12,17,18,4,8,11;45:12,7,9,13,17,18,10,11,19,6,5,8;47:7,19,6,17,18,13,9,10,11,8,4,5,12;48:5,11,9,19,17,7,4,16,14,8,18,6;49:12,4,6,19,10,17,9,8,5,14,11;53:9,4,8,19,12,6,7,18,16,17,11,15;55:19,6,9,12,8,10,5,17,4,7,11,14;56:5,13,14,4,19,17,6,7,11,8,9;57:9,15,12,18,16,7,11,4,8,14,17,6","start=0,end=2,start_loss=2.306123,end_loss=1.461541,selected=0;start=2,end=3,start_loss=1.461541,end_loss=0.966289,selected=2;start=3,end=4,start_loss=0.966289,end_loss=0.707257,selected=3;start=4,end=5,start_loss=0.707257,end_loss=0.554678,selected=4;start=5,end=6,start_loss=0.554678,end_loss=0.450526,selected=5;start=6,end=7,start_loss=0.450526,end_loss=0.395817,selected=6;start=7,end=9,start_loss=0.395817,end_loss=0.308958,selected=7;start=9,end=11,start_loss=0.308958,end_loss=0.246040,selected=9;start=11,end=13,start_loss=0.246040,end_loss=0.211750,selected=11;start=13,end=15,start_loss=0.211750,end_loss=0.190369,selected=13;start=15,end=17,start_loss=0.190369,end_loss=0.170193,selected=15;start=17,end=20,start_loss=0.170193,end_loss=0.145781,selected=18;start=20,end=24,start_loss=0.145781,end_loss=0.126419,selected=20,21;start=24,end=28,start_loss=0.126419,end_loss=0.111990,selected=24,25;start=28,end=32,start_loss=0.111990,end_loss=0.099875,selected=28,29;start=32,end=39,start_loss=0.099875,end_loss=0.085693,selected=35,36,32,34;start=39,end=47,start_loss=0.085693,end_loss=0.075328,selected=43,42,44,45;start=47,end=52,start_loss=0.075328,end_loss=0.065316,selected=48,49,47;start=52,end=59,start_loss=0.065316,end_loss=0.060068,selected=55,56,53,57",19,2.3061229584058127,0.06006845265825538,0.6,0.7,0.1,detected_malicious_clients,"0,1,2,3",adaptive_rollback_chained_selective_recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",mnist_dirichlet_alpha1_backdoor_square,mnist,dirichlet,1.0,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.9686666666666667,0.11290430577596029,0.003652300949598247,16.207093800010625,fedup_algorithm1_algorithm2_detected_clients_autoP_rate_limit_recovery,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,-1000000000,59,1,59,59,local_model_vectors,model,0.9994280144750913,0.9988560289501827,model,0.01,0.15,5.0,context_detector_output,all_clients_minus_detected,record_global_before,4,16,4,16,1,15779,105744,105866,0.14920105030808192,auto_similarity_paper_formula,"{'features.0.weight': 22, 'features.3.weight': 688, 'classifier.1.weight': 14973, 'classifier.3.weight': 96}",9,9,paper_bound_ceil_Rstar_times_P,adam,0.001,2,8892744,8.480781555175781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",mnist_dirichlet_alpha1_backdoor_square,mnist,dirichlet,1.0,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedSweep,0.9766666666666667,0.07671651840209961,0.91672753834916,4.03941759999725,strict_v3_1_fedsweep_trigger_inversion_entropy_credit_weighted_kmeans_feature_unlearning_formal_aggregation,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0;1;2;3,0.0,0.0,0,1,4,0:0.010463;1:0.009557;2:0.011030;3:0.019237;4:0.040289;5:0.037500;6:0.044138;7:0.021203;8:0.033507;9:0.017622;10:0.035417;11:0.038852;12:0.021988;13:0.034882;14:0.017502;15:0.030689;16:0.019110;17:0.030390;18:0.015579;19:0.003181,0:0.178;1:0.156;2:0.192;3:0.392;4:0.906;5:0.838;6:1.000;7:0.440;8:0.740;9:0.353;10:0.787;11:0.871;12:0.459;13:0.774;14:0.350;15:0.672;16:0.389;17:0.664;18:0.303;19:0.000,0:0;1:0;2:0;3:0;4:1;5:1;6:1;7:0;8:1;9:0;10:1;11:1;12:0;13:1;14:0;15:1;16:0;17:1;18:0;19:0,0:1.000;1:1.000;2:1.000;3:1.000;4:1.000;5:1.000;6:1.000;7:1.000;8:1.000;9:1.000;10:1.000;11:1.000;12:1.000;13:1.000;14:1.000;15:1.000;16:1.000;17:1.000;18:1.000;19:0.900,0.04283455014228821,0.02906588278710842,0.013768666423857212,13.768665313720703,0.009688959456980228,0.017562072724103928,0.9140703082084656,16,patch,bottom_right,feature_and_sample_weight,1,1,2,0.003,0.3,2.0,59,-1,59,20,stored_history_record,public_clean_loader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",mnist_dirichlet_alpha1_backdoor_square,mnist,dirichlet,1.0,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,UnlearningBackdoor,0.9713333333333334,0.08749585723876953,0.0007304601899196494,0.7081540999934077,paper_faithful_historical_update_subtraction_plus_clean_kd,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UL-Subtract,UL-Distill,1.0,2.0,4,0.02,sgd,96,0.1465873448178172,0.1465873448178172,0.0,0.6506666666666666,1.4568659159342447,0.0,0;1;2;3,detected_malicious_clients,,240.0,60.0,3.743553875479847,1.998742938041687,4.0,0.8960800170898438,0.6737275123596191,0.5500891208648682,0.35313326120376587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",mnist_dirichlet_alpha1_backdoor_square,mnist,dirichlet,1.0,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FAST,0.9666666666666667,0.10226934432983398,0.0,6.189068899984704,fast_sequential_malicious_update_subtraction_over_unlearning_judge_benchmark_extra_training,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,forward,0,0.01,60,60,0,-1,2.0631330013275146,0.6886666666666666,1.5149809392293294,"r=0,N=20,J=4,norm=0.172263,prev_acc=0.977333,cur_acc=0.977333,accepted=1,stopped=0;r=1,N=20,J=4,norm=0.178677,prev_acc=0.977333,cur_acc=0.978667,accepted=1,stopped=0;r=2,N=20,J=4,norm=0.16584,prev_acc=0.978667,cur_acc=0.975333,accepted=1,stopped=0;r=3,N=20,J=4,norm=0.154311,prev_acc=0.975333,cur_acc=0.976667,accepted=1,stopped=0;r=4,N=20,J=4,norm=0.12582,prev_acc=0.976667,cur_acc=0.974000,accepted=1,stopped=0;r=5,N=20,J=4,norm=0.129851,prev_acc=0.974000,cur_acc=0.971333,accepted=1,stopped=0;r=6,N=20,J=4,norm=0.103183,prev_acc=0.971333,cur_acc=0.970667,accepted=1,stopped=0;r=7,N=20,J=4,norm=0.0903887,prev_acc=0.970667,cur_acc=0.968667,accepted=1,stopped=0;r=8,N=20,J=4,norm=0.0726125,prev_acc=0.968667,cur_acc=0.970000,accepted=1,stopped=0;r=9,N=20,J=4,norm=0.0680354,prev_acc=0.970000,cur_acc=0.970000,accepted=1,stopped=0;r=10,N=20,J=4,norm=0.0667345,prev_acc=0.970000,cur_acc=0.963333,accepted=1,stopped=0;r=11,N=20,J=4,norm=0.0542382,prev_acc=0.963333,cur_acc=0.964000,accepted=1,stopped=0;r=12,N=20,J=4,norm=0.0534867,prev_acc=0.964000,cur_acc=0.961333,accepted=1,stopped=0;r=13,N=20,J=4,norm=0.0409195,prev_acc=0.961333,cur_acc=0.962667,accepted=1,stopped=0;r=14,N=20,J=4,norm=0.0437131,prev_acc=0.962667,cur_acc=0.958000,accepted=1,stopped=0;r=15,N=20,J=4,norm=0.0424213,prev_acc=0.958000,cur_acc=0.953333,accepted=1,stopped=0;r=16,N=20,J=4,norm=0.0383606,prev_acc=0.953333,cur_acc=0.953333,accepted=1,stopped=0;r=17,N=20,J=4,norm=0.0435341,prev_acc=0.953333,cur_acc=0.952000,accepted=1,stopped=0;r=18,N=20,J=4,norm=0.0329749,prev_acc=0.952000,cur_acc=0.948667,accepted=1,stopped=0;r=19,N=20,J=4,norm=0.0368918,prev_acc=0.948667,cur_acc=0.942667,accepted=1,stopped=0;r=20,N=20,J=4,norm=0.0351509,prev_acc=0.942667,cur_acc=0.934667,accepted=1,stopped=0;r=21,N=20,J=4,norm=0.039256,prev_acc=0.934667,cur_acc=0.930000,accepted=1,stopped=0;r=22,N=20,J=4,norm=0.0404408,prev_acc=0.930000,cur_acc=0.928667,accepted=1,stopped=0;r=23,N=20,J=4,norm=0.0358919,prev_acc=0.928667,cur_acc=0.920000,accepted=1,stopped=0;r=24,N=20,J=4,norm=0.0355288,prev_acc=0.920000,cur_acc=0.912667,accepted=1,stopped=0;r=25,N=20,J=4,norm=0.0321849,prev_acc=0.912667,cur_acc=0.904000,accepted=1,stopped=0;r=26,N=20,J=4,norm=0.0339449,prev_acc=0.904000,cur_acc=0.894667,accepted=1,stopped=0;r=27,N=20,J=4,norm=0.0304442,prev_acc=0.894667,cur_acc=0.888000,accepted=1,stopped=0;r=28,N=20,J=4,norm=0.0294713,prev_acc=0.888000,cur_acc=0.884000,accepted=1,stopped=0;r=29,N=20,J=4,norm=0.0276185,prev_acc=0.884000,cur_acc=0.874000,accepted=1,stopped=0;r=30,N=20,J=4,norm=0.035612,prev_acc=0.874000,cur_acc=0.863333,accepted=0,stopped=0;r=31,N=20,J=4,norm=0.0340873,prev_acc=0.863333,cur_acc=0.854667,accepted=1,stopped=0;r=32,N=20,J=4,norm=0.0271244,prev_acc=0.854667,cur_acc=0.845333,accepted=1,stopped=0;r=33,N=20,J=4,norm=0.0247898,prev_acc=0.845333,cur_acc=0.838000,accepted=1,stopped=0;r=34,N=20,J=4,norm=0.026924,prev_acc=0.838000,cur_acc=0.834000,accepted=1,stopped=0;r=35,N=20,J=4,norm=0.0263875,prev_acc=0.834000,cur_acc=0.824667,accepted=1,stopped=0;r=36,N=20,J=4,norm=0.0234393,prev_acc=0.824667,cur_acc=0.814000,accepted=0,stopped=0;r=37,N=20,J=4,norm=0.0387175,prev_acc=0.814000,cur_acc=0.805333,accepted=1,stopped=0;r=38,N=20,J=4,norm=0.0224288,prev_acc=0.805333,cur_acc=0.807333,accepted=1,stopped=0;r=39,N=20,J=4,norm=0.0266809,prev_acc=0.807333,cur_acc=0.798667,accepted=1,stopped=0;r=40,N=20,J=4,norm=0.025253,prev_acc=0.798667,cur_acc=0.788000,accepted=0,stopped=0;r=41,N=20,J=4,norm=0.0246617,prev_acc=0.788000,cur_acc=0.784667,accepted=1,stopped=0;r=42,N=20,J=4,norm=0.0237786,prev_acc=0.784667,cur_acc=0.778667,accepted=1,stopped=0;r=43,N=20,J=4,norm=0.0263744,prev_acc=0.778667,cur_acc=0.782667,accepted=1,stopped=0;r=44,N=20,J=4,norm=0.0281314,prev_acc=0.782667,cur_acc=0.769333,accepted=0,stopped=0;r=45,N=20,J=4,norm=0.0272624,prev_acc=0.769333,cur_acc=0.766000,accepted=1,stopped=0;r=46,N=20,J=4,norm=0.0246953,prev_acc=0.766000,cur_acc=0.760000,accepted=1,stopped=0;r=47,N=20,J=4,norm=0.0240016,prev_acc=0.760000,cur_acc=0.753333,accepted=1,stopped=0;r=48,N=20,J=4,norm=0.0226097,prev_acc=0.753333,cur_acc=0.749333,accepted=1,stopped=0;r=49,N=20,J=4,norm=0.0269843,prev_acc=0.749333,cur_acc=0.740000,accepted=1,stopped=0;r=50,N=20,J=4,norm=0.0195781,prev_acc=0.740000,cur_acc=0.739333,accepted=1,stopped=0;r=51,N=20,J=4,norm=0.0253373,prev_acc=0.739333,cur_acc=0.730000,accepted=1,stopped=0;r=52,N=20,J=4,norm=0.0315246,prev_acc=0.730000,cur_acc=0.722667,accepted=1,stopped=0;r=53,N=20,J=4,norm=0.0248241,prev_acc=0.722667,cur_acc=0.715333,accepted=1,stopped=0;r=54,N=20,J=4,norm=0.028965,prev_acc=0.715333,cur_acc=0.719333,accepted=1,stopped=0;r=55,N=20,J=4,norm=0.0251126,prev_acc=0.719333,cur_acc=0.711333,accepted=1,stopped=0;r=56,N=20,J=4,norm=0.0225838,prev_acc=0.711333,cur_acc=0.708667,accepted=1,stopped=0;r=57,N=20,J=4,norm=0.0295512,prev_acc=0.708667,cur_acc=0.698667,accepted=1,stopped=0;r=58,N=20,J=4,norm=0.0211835,prev_acc=0.698667,cur_acc=0.688667,accepted=1,stopped=0;r=59,N=20,J=4,norm=0.0183199,prev_acc=0.688667,cur_acc=0.688667,accepted=1,stopped=0",0;1;2;3,detected_malicious_clients,4,0.02,sgd,,,,,,,,,,,,,,,,,,,,,,,,,,
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",mnist_dirichlet_alpha1_backdoor_square,mnist,dirichlet,1.0,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,MCCFed,0.382,2.2256254069010417,0.0,2.476494999980787,mccfed_detection_contribution_metric_K_regularized_federated_unlearning,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;1;2;3,0.0,0.0,0,1,4,kmeans_malicious_minority_distance_cluster,0:0.848392;1:0.873981;2:0.682476;3:0.804362;4:1.109885;5:2.477610;6:0.951001;7:1.021964;8:0.956411;9:1.048565;10:0.853945;11:1.003997;12:0.888557;13:0.881810;14:0.910091;15:0.934212;16:0.801589;17:0.934430;18:1.048845;19:0.967877,1.2667694091796875,2.2007620334625244,1.3301078796386718,5:2.200762,0.01,1.0,1.0,repel_malicious,1,10,True,0,19,detected_historical_contribution_removed,1.2276371717453003,60,1.266769;2.200762,"round=0,K_before=1.266769,K_after=2.200762,benign_clients=19"
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Poisoned,0.9746666666666667,0.07982321739196778,0.9992695398100804,145.33769509999547,trained_with_malicious_clients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.9686666666666667,0.08827486483256022,0.002191380569758948,102.92859830000089,,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.9713333333333334,0.08822680727640787,0.0007304601899196494,66.06331960001262,fedrecover_paper_faithful_lbfgs_warmup_periodic_abnormality_final_tuning,484.6160888671875,20,20,False,10,6,6,2,0.22418110072612762,1e-06,delta,29,31,3,6,476,496,12,0,960,50.41666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
