experiment,experiment_description,metric_focus,scenario,dataset,partition,dirichlet_alpha,model,train_size,test_size,num_clients,malicious_clients,global_rounds,local_epochs,attack,attack_scale,poison_fraction,trigger_pattern,trigger_position,public_source,public_fraction,method,clean_acc,clean_loss,asr,runtime_sec,history_storage_mb,clean_acc_delta_vs_poisoned,asr_drop_vs_poisoned,clean_acc_gap_to_retrain,asr_gap_to_retrain
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",mnist_dirichlet_alpha01_backdoor_square,mnist,dirichlet,0.1,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,MCCFed,0.09133333333333334,2.3060123291015624,0.0,2.2072043000080157,484.6160888671875,-0.876,0.9861212563915267,0.872,0.0029218407596785976
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",fmnist_iid_backdoor_square,fmnist,iid,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Poisoned,0.8433333333333334,0.4197729848225911,0.9845132743362832,126.15830359997926,,0.0,0.0,0.005333333333333301,0.974188790560472
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",fmnist_iid_backdoor_square,fmnist,iid,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.8486666666666667,0.4148242696126302,0.01032448377581121,99.77915079999366,484.6160888671875,0.005333333333333301,0.974188790560472,0.0,0.0
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",fmnist_iid_backdoor_square,fmnist,iid,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.8406666666666667,0.41580303955078124,0.003687315634218289,65.86597410001559,484.6160888671875,-0.002666666666666706,0.9808259587020649,0.008000000000000007,0.00663716814159292
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",fmnist_iid_backdoor_square,fmnist,iid,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Crab,0.834,0.4281142781575521,0.9815634218289085,61.2457172999857,484.6160888671875,-0.009333333333333416,0.002949852507374673,0.014666666666666717,0.9712389380530974
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",fmnist_iid_backdoor_square,fmnist,iid,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.8286666666666667,0.44978255716959636,0.01032448377581121,15.655858899990562,484.6160888671875,-0.014666666666666717,0.974188790560472,0.020000000000000018,0.0
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",fmnist_iid_backdoor_square,fmnist,iid,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedSweep,0.8366666666666667,0.4623495585123698,0.05014749262536873,5.672144500014838,484.6160888671875,-0.00666666666666671,0.9343657817109144,0.01200000000000001,0.03982300884955752
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",fmnist_iid_backdoor_square,fmnist,iid,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,UnlearningBackdoor,0.816,0.47097142537434894,0.00663716814159292,0.7244689999788534,484.6160888671875,-0.02733333333333343,0.9778761061946903,0.03266666666666673,0.003687315634218289
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",fmnist_iid_backdoor_square,fmnist,iid,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FAST,0.8493333333333334,0.42550999450683596,0.3584070796460177,1.2635424999753013,484.6160888671875,0.006000000000000005,0.6261061946902655,0.0006666666666667043,0.3480825958702065
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",fmnist_iid_backdoor_square,fmnist,iid,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,MCCFed,0.8393333333333334,0.4431763814290365,0.007374631268436578,12.83802110000397,484.6160888671875,-0.0040000000000000036,0.9771386430678466,0.009333333333333305,0.0029498525073746312
