experiment,experiment_description,metric_focus,scenario,dataset,partition,dirichlet_alpha,model,train_size,test_size,num_clients,malicious_clients,global_rounds,local_epochs,attack,attack_scale,poison_fraction,trigger_pattern,trigger_position,public_source,public_fraction,method,clean_acc,clean_loss,asr,runtime_sec,history_storage_mb,clean_acc_delta_vs_poisoned,asr_drop_vs_poisoned,clean_acc_gap_to_retrain,asr_gap_to_retrain
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_plus,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,plus,bottom_right,test_split,0.5,FedUP,0.964,0.12157391993204753,0.009495982468955442,15.954909699998097,484.6160888671875,-0.008666666666666711,0.9883126369612856,0.00666666666666671,0.006574141709276844
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_plus,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,plus,bottom_right,test_split,0.5,FedSweep,0.946,0.1788403409322103,0.0007304601899196494,6.201022099994589,484.6160888671875,-0.026666666666666727,0.9970781592403214,0.024666666666666726,0.002191380569758948
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_plus,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,plus,bottom_right,test_split,0.5,UnlearningBackdoor,0.9653333333333334,0.10483982340494792,0.0029218407596785976,0.7645014000008814,484.6160888671875,-0.007333333333333303,0.9948867786705624,0.005333333333333301,0.0
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_plus,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,plus,bottom_right,test_split,0.5,FAST,0.976,0.0834361457824707,0.25712198685171656,1.2969084000214934,484.6160888671875,0.0033333333333332993,0.7406866325785244,0.005333333333333301,0.25420014609203795
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_plus,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,plus,bottom_right,test_split,0.5,MCCFed,0.9613333333333334,0.11423934173583984,0.0029218407596785976,12.84335739997914,484.6160888671875,-0.011333333333333306,0.9948867786705624,0.009333333333333305,0.0
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_center,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,center,test_split,0.5,Poisoned,0.9686666666666667,0.09876502736409505,0.32505478451424397,146.95975239999825,,0.0,0.0,0.002666666666666706,0.32505478451424397
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_center,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,center,test_split,0.5,RetrainClean,0.9713333333333334,0.08791700808207194,0.0,111.72473570000147,484.6160888671875,0.002666666666666706,0.32505478451424397,0.0,0.0
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_center,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,center,test_split,0.5,FedRecover,0.97,0.08749429321289062,0.0007304601899196494,68.33856200001901,484.6160888671875,0.0013333333333332975,0.32432432432432434,0.0013333333333334085,0.0007304601899196494
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_center,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,center,test_split,0.5,Crab,0.9606666666666667,0.11395921961466471,0.0007304601899196494,78.57158480002545,484.6160888671875,-0.008000000000000007,0.32432432432432434,0.010666666666666713,0.0007304601899196494
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_center,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,center,test_split,0.5,FedUP,0.968,0.1173476676940918,0.0014609203798392988,16.30170330000692,484.6160888671875,-0.0006666666666667043,0.32359386413440466,0.0033333333333334103,0.0014609203798392988
