experiment,experiment_description,metric_focus,scenario,dataset,partition,dirichlet_alpha,model,train_size,test_size,num_clients,malicious_clients,global_rounds,local_epochs,attack,attack_scale,poison_fraction,trigger_pattern,trigger_position,public_source,public_fraction,method,clean_acc,clean_loss,asr,runtime_sec,method_note,history_storage_mb,fedrecover_warmup_rounds,fedrecover_requested_warmup_rounds,fedrecover_warmup_adjusted_to_satisfy_Tw_gt_s,fedrecover_correction_period,fedrecover_final_tuning_rounds,fedrecover_requested_final_tuning_rounds,fedrecover_lbfgs_buffer_size,fedrecover_tau,fedrecover_tolerance_rate,fedrecover_update_convention,exact_rounds,estimated_rounds,periodic_rounds,final_tuning_rounds,exact_client_updates,estimated_client_updates,abnormality_fixes,fallback_exact_updates,train_from_scratch_client_updates,average_cost_saving_percentage,crab_adaptive_rollback_round,crab_sensitivity_threshold,crab_cumulative_sensitivity,crab_cumulative_retained_norm,crab_sensitivity_considered_rounds,crab_rollback_policy,selected_rounds,selected_round_ids,used_clients,skipped_rounds,calibration_rounds,selected_clients_by_round,remaining_selected_clients_by_round,crab_windows,crab_num_windows,crab_train_loss_first,crab_train_loss_last,crab_select_round_ratio,crab_select_client_ratio,crab_loss_drop_alpha,crab_removed_client_source,crab_removed_clients,crab_recovery_mode,fedup_rate_limit_rounds,fedup_last_unlearning_round,fedup_detection_round,fedup_rate_limit_allowed,fedup_reference_history_index,fedup_reference_round,fedup_local_model_source,fedup_update_convention,fedup_similarity,fedup_similarity_z,fedup_similarity_source,fedup_p_min,fedup_p_max,fedup_gamma,fedup_detection_source,fedup_remaining_source,fedup_global_before_source,fedup_detected_unlearn_clients,fedup_remaining_clients,fedup_unlearn_last_round,fedup_remaining_last_round,fedup_benign_majority_assumption_ok,pruned_params,prunable_params,total_params,prune_ratio,fedup_prune_policy,fedup_layer_pruned,fedup_recovery_rounds,fedup_recovery_round_bound,fedup_recovery_round_policy,fedup_recovery_optimizer,fedup_recovery_lr,fedup_recovery_local_epochs,fedup_last_round_storage_bytes,fedup_last_round_storage_mb,detected_malicious,fedsweep_true_malicious,fedsweep_precision,fedsweep_recall,fedsweep_true_positive,fedsweep_false_positive,fedsweep_false_negative,fedsweep_entropies,fedsweep_entropy_norm,fedsweep_clusters,fedsweep_updated_credit,fedsweep_trigger_loss,fedsweep_trigger_ce,fedsweep_trigger_reg,fedsweep_trigger_l1_norm,fedsweep_trigger_tv_loss,fedsweep_trigger_delta_mean,fedsweep_trigger_delta_max,fedsweep_trigger_active_pixels,fedsweep_trigger_generator,fedsweep_trigger_position,fedsweep_credit_usage,fedsweep_trigger_success,fedsweep_unlearned_clients,fedsweep_unlearn_epochs,fedsweep_unlearn_lr,fedsweep_feature_weight,fedsweep_clean_weight,fedsweep_reference_history_index,fedsweep_defense_round,fedsweep_reference_round,fedsweep_reference_clients,fedsweep_local_model_source,fedsweep_paper_faithful_step4_loader,unlearning_backdoor_step1,unlearning_backdoor_step2,unlearning_backdoor_alpha,unlearning_backdoor_temperature,unlearning_backdoor_kd_epochs,unlearning_backdoor_kd_lr,unlearning_backdoor_optimizer,unlearning_backdoor_public_batches,unlearning_backdoor_kd_mean_loss,unlearning_backdoor_kd_mean_kl,unlearning_backdoor_kd_mean_ce,ul_subtract_clean_acc,ul_subtract_clean_loss,ul_subtract_asr,removed_clients,removed_client_source,aggregation_warning,removed_update_count,attacker_participating_rounds,sum_removed_update_norms,removed_norm,stored_client_summaries,removed_norm_client_0,removed_norm_client_1,removed_norm_client_2,removed_norm_client_3,fast_unlearning_order,fast_weighted_contribution,fast_over_unlearning_tolerance,fast_accepted_rounds,fast_considered_rounds,fast_stopped_early,fast_stop_round,fast_removed_norm,fast_benchmark_acc_before_extra,fast_benchmark_loss_before_extra,fast_step_trace,fast_target_clients,fast_target_client_source,fast_extra_epochs,fast_extra_lr,fast_extra_optimizer,true_malicious,mcc_detection_precision,mcc_detection_recall,mcc_detection_tp,mcc_detection_fp,mcc_detection_fn,mcc_detection_policy,mcc_detection_scores,mcc_initial_K,mcc_final_K,mcc_tau,mcc_per_client_K,mcc_noise_std,mcc_alpha,mcc_regularization_scale,mcc_regularization_mode,mcc_unlearn_rounds_run,mcc_unlearn_rounds_max,mcc_stopped_by_tau,mcc_stop_round,mcc_benign_clients_used,mcc_contribution_init,mcc_contribution_removed_norm,mcc_contribution_removed_updates,mcc_K_trace,mcc_round_trace
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_plus,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,plus,bottom_right,test_split,0.5,RetrainClean,0.9706666666666667,0.08842975044250488,0.0029218407596785976,107.43913500002236,,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_plus,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,plus,bottom_right,test_split,0.5,FedRecover,0.97,0.08739677429199219,0.0014609203798392988,69.04467150001437,fedrecover_paper_faithful_lbfgs_warmup_periodic_abnormality_final_tuning,484.6160888671875,20,20,False,10,6,6,2,0.21821291744709015,1e-06,delta,29,31,3,6,479,496,15,0,960,50.10416666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_plus,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,plus,bottom_right,test_split,0.5,Crab,0.9626666666666667,0.12887744140625,0.002191380569758948,86.01885200000834,official_crab_selection_adaptive_rollback_norm_calibrated_update_recovery,484.6160888671875,,,,,,,,,,,,,,,,,,,,,0,0.05,2.0502603575587273,8.071266457438469,34,latest_round_under_cumulative_beta_bound,34,"0,2,3,4,5,6,7,8,9,11,13,15,17,20,24,25,27,28,29,32,34,35,38,39,40,43,44,45,48,51,52,53,55,57",387,0,34,"0:9,17,11,14,15,10,19,4,1,6,0,12,3,2;2:9,15,10,17,14,12,11,6,19,16,8,13,5,4;3:9,10,15,12,14,17,8,18,5,11,16,6,19,4;4:9,15,10,11,12,16,18,5,14,19,6,0,17,4;5:15,10,11,9,16,18,5,19,14,12,6,0,8,1;6:9,10,15,16,19,11,14,12,5,0,18,6,4,8;7:9,14,15,11,10,12,16,19,18,5,0,1,6,4;8:9,15,11,14,10,18,19,5,16,0,12,1,17,6;9:9,15,14,11,10,16,12,18,0,19,5,1,4,2;11:9,14,0,1,16,15,11,12,18,10,2,19,3,17;13:14,15,5,11,18,12,9,10,16,1,19,2,7,0;15:14,15,9,11,1,0,5,10,19,18,12,2,16,3;17:9,10,15,11,1,14,5,12,0,19,3,18,16,7;20:15,11,14,9,10,5,0,1,12,2,19,18,3,17;24:15,11,14,5,2,1,12,9,10,0,19,18,17,3;25:14,16,8,9,5,18,15,10,19,12,7,1,17,0;27:9,10,15,14,11,1,0,19,4,3,5,17,12,8;28:10,15,11,12,14,9,5,1,0,7,19,8,16,4;29:15,9,11,19,10,14,18,16,5,6,1,17,0,8;32:12,14,5,4,19,11,16,6,15,7,1,13,9,0;34:14,15,10,11,5,12,9,0,1,19,18,16,17,3;35:5,2,7,10,12,0,13,14,15,8,18,6,9,11;38:14,1,15,7,17,11,5,19,12,3,10,9,2,6;39:10,14,9,11,5,15,12,1,17,2,13,4,8,7;40:12,1,0,5,6,17,2,15,19,4,14,16,7,9;43:5,1,11,19,10,0,14,18,3,16,12,15,9,8;44:5,9,10,14,12,4,15,11,0,13,18,16,19,1;45:14,9,17,15,0,12,10,11,6,1,3,2,18,5;48:12,14,15,0,6,5,2,16,11,18,4,19,1,7;51:5,12,11,10,9,1,14,19,3,16,0,4,18,15;52:10,0,5,9,11,15,18,1,14,19,3,12,2,8;53:18,10,0,19,5,1,9,17,16,4,7,12,11,8;55:7,12,5,14,15,1,19,16,10,2,0,4,6,11;57:1,14,12,10,17,11,15,9,7,2,5,3,0,19","0:9,17,11,14,15,10,19,4,6,12;2:9,15,10,17,14,12,11,6,19,16,8,13,5,4;3:9,10,15,12,14,17,8,18,5,11,16,6,19,4;4:9,15,10,11,12,16,18,5,14,19,6,17,4;5:15,10,11,9,16,18,5,19,14,12,6,8;6:9,10,15,16,19,11,14,12,5,18,6,4,8;7:9,14,15,11,10,12,16,19,18,5,6,4;8:9,15,11,14,10,18,19,5,16,12,17,6;9:9,15,14,11,10,16,12,18,19,5,4;11:9,14,16,15,11,12,18,10,19,17;13:14,15,5,11,18,12,9,10,16,19,7;15:14,15,9,11,5,10,19,18,12,16;17:9,10,15,11,14,5,12,19,18,16,7;20:15,11,14,9,10,5,12,19,18,17;24:15,11,14,5,12,9,10,19,18,17;25:14,16,8,9,5,18,15,10,19,12,7,17;27:9,10,15,14,11,19,4,5,17,12,8;28:10,15,11,12,14,9,5,7,19,8,16,4;29:15,9,11,19,10,14,18,16,5,6,17,8;32:12,14,5,4,19,11,16,6,15,7,13,9;34:14,15,10,11,5,12,9,19,18,16,17;35:5,7,10,12,13,14,15,8,18,6,9,11;38:14,15,7,17,11,5,19,12,10,9,6;39:10,14,9,11,5,15,12,17,13,4,8,7;40:12,5,6,17,15,19,4,14,16,7,9;43:5,11,19,10,14,18,16,12,15,9,8;44:5,9,10,14,12,4,15,11,13,18,16,19;45:14,9,17,15,12,10,11,6,18,5;48:12,14,15,6,5,16,11,18,4,19,7;51:5,12,11,10,9,14,19,16,4,18,15;52:10,5,9,11,15,18,14,19,12,8;53:18,10,19,5,9,17,16,4,7,12,11,8;55:7,12,5,14,15,19,16,10,4,6,11;57:14,12,10,17,11,15,9,7,5,19","start=0,end=2,start_loss=2.306123,end_loss=1.623621,selected=0;start=2,end=3,start_loss=1.623621,end_loss=1.057827,selected=2;start=3,end=4,start_loss=1.057827,end_loss=0.788873,selected=3;start=4,end=5,start_loss=0.788873,end_loss=0.623210,selected=4;start=5,end=6,start_loss=0.623210,end_loss=0.529363,selected=5;start=6,end=7,start_loss=0.529363,end_loss=0.448541,selected=6;start=7,end=8,start_loss=0.448541,end_loss=0.383220,selected=7;start=8,end=9,start_loss=0.383220,end_loss=0.333340,selected=8;start=9,end=11,start_loss=0.333340,end_loss=0.272529,selected=9;start=11,end=13,start_loss=0.272529,end_loss=0.232307,selected=11;start=13,end=15,start_loss=0.232307,end_loss=0.206192,selected=13;start=15,end=17,start_loss=0.206192,end_loss=0.184182,selected=15;start=17,end=20,start_loss=0.184182,end_loss=0.162025,selected=17;start=20,end=23,start_loss=0.162025,end_loss=0.143687,selected=20;start=23,end=27,start_loss=0.143687,end_loss=0.129230,selected=25,24;start=27,end=32,start_loss=0.129230,end_loss=0.114186,selected=28,29,27;start=32,end=37,start_loss=0.114186,end_loss=0.100201,selected=34,35,32;start=37,end=43,start_loss=0.100201,end_loss=0.089169,selected=38,40,39;start=43,end=50,start_loss=0.089169,end_loss=0.079392,selected=43,48,44,45;start=50,end=57,start_loss=0.079392,end_loss=0.071242,selected=55,53,51,52;start=57,end=59,start_loss=0.071242,end_loss=0.076163,selected=57",21,2.30612296851476,0.07616316730963688,0.6,0.7,0.1,detected_malicious_clients,"0,1,2,3",adaptive_rollback_chained_selective_recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_plus,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,plus,bottom_right,test_split,0.5,FedUP,0.964,0.12157391993204753,0.009495982468955442,15.954909699998097,fedup_algorithm1_algorithm2_detected_clients_autoP_rate_limit_recovery,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,-1000000000,59,1,59,59,local_model_vectors,model,0.9994545980112016,0.9989091960224032,model,0.01,0.15,5.0,context_detector_output,all_clients_minus_detected,record_global_before,4,16,4,16,1,15783,105744,105866,0.1492381011942622,auto_similarity_paper_formula,"{'features.0.weight': 22, 'features.3.weight': 688, 'classifier.1.weight': 14977, 'classifier.3.weight': 96}",9,9,paper_bound_ceil_Rstar_times_P,adam,0.001,2,8892744,8.480781555175781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_plus,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,plus,bottom_right,test_split,0.5,FedSweep,0.946,0.1788403409322103,0.0007304601899196494,6.201022099994589,strict_v3_1_fedsweep_trigger_inversion_entropy_credit_weighted_kmeans_feature_unlearning_formal_aggregation,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;6;17;1;8;3;18;19,0;1;2;3,0.375,0.75,3,5,1,0:0.000025;1:0.000174;2:0.002436;3:0.000256;4:0.003009;5:0.004852;6:0.000146;7:0.004000;8:0.000235;9:0.003010;10:0.002829;11:0.002314;12:0.006288;13:0.009589;14:0.004733;15:0.002034;16:0.007220;17:0.000155;18:0.000448;19:0.000477,0:0.000;1:0.016;2:0.252;3:0.024;4:0.312;5:0.505;6:0.013;7:0.416;8:0.022;9:0.312;10:0.293;11:0.239;12:0.655;13:1.000;14:0.492;15:0.210;16:0.752;17:0.014;18:0.044;19:0.047,0:0;1:0;2:0;3:0;4:0;5:1;6:0;7:1;8:0;9:0;10:0;11:0;12:1;13:1;14:1;15:0;16:1;17:0;18:0;19:0,0:0.900;1:0.900;2:1.000;3:0.900;4:1.000;5:1.000;6:0.900;7:1.000;8:0.900;9:1.000;10:1.000;11:1.000;12:1.000;13:1.000;14:1.000;15:1.000;16:1.000;17:0.900;18:0.900;19:0.900,0.011295734904706478,0.00010666275193216279,0.011189072392880917,11.189071655273438,0.008012491278350353,0.01427177432924509,0.7537375688552856,16,patch,bottom_right,feature_and_sample_weight,1,8,2,0.003,0.3,2.0,59,-1,59,20,stored_history_record,public_clean_loader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_plus,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,plus,bottom_right,test_split,0.5,UnlearningBackdoor,0.9653333333333334,0.10483982340494792,0.0029218407596785976,0.7645014000008814,paper_faithful_historical_update_subtraction_plus_clean_kd,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UL-Subtract,UL-Distill,1.0,2.0,4,0.02,sgd,96,0.21969218336744234,0.21969218336744234,0.0,0.6106666666666667,4.525149861653646,0.0,0;1;2;3,detected_malicious_clients,,240.0,60.0,4.356490458827466,2.4382143020629883,4.0,0.9215627312660217,1.1664451360702515,0.48230478167533875,0.38325363397598267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_plus,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,plus,bottom_right,test_split,0.5,FAST,0.976,0.0834361457824707,0.25712198685171656,1.2969084000214934,fast_sequential_malicious_update_subtraction_over_unlearning_judge_benchmark_extra_training,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,forward,0,0.01,6,7,1,6,0.8245388865470886,0.938,0.1710507074991862,"r=0,N=20,J=4,norm=0.156253,prev_acc=0.975333,cur_acc=0.974667,accepted=1,stopped=0;r=1,N=20,J=4,norm=0.145455,prev_acc=0.974667,cur_acc=0.969333,accepted=1,stopped=0;r=2,N=20,J=4,norm=0.166313,prev_acc=0.969333,cur_acc=0.968000,accepted=1,stopped=0;r=3,N=20,J=4,norm=0.166158,prev_acc=0.968000,cur_acc=0.964000,accepted=1,stopped=0;r=4,N=20,J=4,norm=0.158751,prev_acc=0.964000,cur_acc=0.952667,accepted=0,stopped=0;r=5,N=20,J=4,norm=0.143762,prev_acc=0.952667,cur_acc=0.938000,accepted=0,stopped=0;r=6,N=20,J=4,norm=0.135512,prev_acc=0.938000,cur_acc=0.916667,accepted=0,stopped=1",0;1;2;3,detected_malicious_clients,4,0.02,sgd,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_plus,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,plus,bottom_right,test_split,0.5,MCCFed,0.9613333333333334,0.11423934173583984,0.0029218407596785976,12.84335739997914,mccfed_detection_contribution_metric_K_regularized_federated_unlearning,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;1;2;6;8;9;10;13;17;19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;1;2;3,0.3,0.75,3,7,1,kmeans_equal_size_farthest_distance_cluster,0:0.938928;1:0.919330;2:0.960924;3:1.059582;4:1.283684;5:1.193398;6:0.765344;7:1.055124;8:0.801756;9:0.922769;10:0.965030;11:1.084736;12:1.240009;13:0.722579;14:1.078147;15:1.125078;16:1.077936;17:0.786293;18:1.035696;19:0.983656,1.3349582314491273,1.312817668914795,1.4017061430215838,0:1.321757;1:1.324064;2:1.319468;6:1.305542;8:1.308707;9:1.318498;10:1.307556;13:1.304365;17:1.309961;19:1.308259,0.01,1.0,1.0,repel_malicious,10,10,False,-1,10,detected_historical_contribution_removed,3.5147385597229004,600,1.334958;1.278023;1.266671;1.266219;1.270168;1.275175;1.281828;1.289854;1.297730;1.304755;1.312818,"round=0,K_before=1.334958,K_after=1.278023,benign_clients=10|round=1,K_before=1.278023,K_after=1.266671,benign_clients=10|round=2,K_before=1.266671,K_after=1.266219,benign_clients=10|round=3,K_before=1.266219,K_after=1.270168,benign_clients=10|round=4,K_before=1.270168,K_after=1.275175,benign_clients=10|round=5,K_before=1.275175,K_after=1.281828,benign_clients=10|round=6,K_before=1.281828,K_after=1.289854,benign_clients=10|round=7,K_before=1.289854,K_after=1.297730,benign_clients=10|round=8,K_before=1.297730,K_after=1.304755,benign_clients=10|round=9,K_before=1.304755,K_after=1.312818,benign_clients=10"
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_center,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,center,test_split,0.5,Poisoned,0.9686666666666667,0.09876502736409505,0.32505478451424397,146.95975239999825,trained_with_malicious_clients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_center,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,center,test_split,0.5,RetrainClean,0.9713333333333334,0.08791700808207194,0.0,111.72473570000147,,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_center,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,center,test_split,0.5,FedRecover,0.97,0.08749429321289062,0.0007304601899196494,68.33856200001901,fedrecover_paper_faithful_lbfgs_warmup_periodic_abnormality_final_tuning,484.6160888671875,20,20,False,10,6,6,2,0.1961507648229599,1e-06,delta,29,31,3,6,465,496,1,0,960,51.56249999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
